,TransOutputRetarder,0,Off,,0,0,2,1,0,,
143,Receive,394.4676,DM1,18FECA50,00FECA,50,--,Extend,Data frm,08,C3 FF FF FF FF FF FF FF ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ProtectLampStatus,3,Not available,,3,0,2,1,0,,
,AmberWarningLampStatus,0,Lamp off,,0,2,2,1,0,,
,RedStopLampState,0,Lamp off,,0,4,2,1,0,,
,MalfunctionIndicatorLampStatus,3,Not available,,3,6,2,1,0,,
,FlashProtectLamp,3,Unavailable / Do Not Flash,,3,8,2,1,0,,
,FlashAmberWarningLamp,3,Unavailable / Do Not Flash,,3,10,2,1,0,,
,FlashRedStopLamp,3,Unavailable / Do Not Flash,,3,12,2,1,0,,
,FlashMalfuncIndicatorLamp,3,Unavailable / Do Not Flash,,3,14,2,1,0,,
,DTC1,4294967295,--,,FFFFFFFF,16,32,1,0,,
,DTC2,65535,--,,FFFF,48,32,1,0,,
,DTC3,0,--,,0,80,32,1,0,,
,DTC4,0,--,,0,112,32,1,0,,
,DTC5,0,--,,0,144,32,1,0,,
144,Receive,394.4967,DM1,18FECA10,00FECA,10,--,Extend,Data frm,08,F3 FF FF FF FF FF FF FF ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ProtectLampStatus,3,Not available,,3,0,2,1,0,,
,AmberWarningLampStatus,0,Lamp off,,0,2,2,1,0,,
,RedStopLampState,3,Not available,,3,4,2,1,0,,
,MalfunctionIndicatorLampStatus,3,Not available,,3,6,2,1,0,,
,FlashProtectLamp,3,Unavailable / Do Not Flash,,3,8,2,1,0,,
,FlashAmberWarningLamp,3,Unavailable / Do Not Flash,,3,10,2,1,0,,
,FlashRedStopLamp,3,Unavailable / Do Not Flash,,3,12,2,1,0,,
,FlashMalfuncIndicatorLamp,3,Unavailable / Do Not Flash,,3,14,2,1,0,,
,DTC1,4294967295,--,,FFFFFFFF,16,32,1,0,,
,DTC2,65535,--,,FFFF,48,32,1,0,,
,DTC3,0,--,,0,80,32,1,0,,
,DTC4,0,--,,0,112,32,1,0,,
,DTC5,0,--,,0,144,32,1,0,,
145,Receive,394.5067,--,18FFA303,00FFA3,03,--,Extend,Data frm,08,FA 83 FF FF FF FF FF FF ,,
146,Receive,394.5554,--,0CFF0217,00FF02,17,--,Extend,Data frm,08,FF FF FF FF FF FF FF FF ,,
147,Receive,394.5557,TPRS,18AE3317,00AE00,17,33,Extend,Data frm,08,0F FF 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,TireLocation,79,--,,4F,0,8,1,0,,
148,Receive,394.5562,--,18FD7D17,00FD7D,17,--,Extend,Data frm,08,84 88 88 88 88 88 88 88 ,,
149,Receive,394.5565,TD,18FEE617,00FEE6,17,--,Extend,Data frm,08,70 08 03 04 60 28 7E 85 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,Seconds,12s,--,,30,0,8,0.25,0,,
,Minutes,2mins,--,,2,8,8,1,0,,
,Hours,3hr,--,,3,16,8,1,0,,
,Month,4months,--,,4,24,8,1,0,,
,Day,24days,--,,60,32,8,0.25,0,,
,Year,2025years,--,,28,40,8,1,1985,,
,LocalMinuteOffset,1mins,--,,7E,48,8,1,-125,,
,LocalHourOffset,8hr,--,,85,56,8,1,-125,,
150,Receive,394.5576,AMB,18FEF517,00FEF5,17,--,Extend,Data frm,08,FF FF FF 36 26 FF FF FF ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BarometricPress,127.5kPa,--,,FF,0,8,0.5,0,,
,CabInteriorTemp,1774.96875deg C,--,,FFFF,8,16,0.03125,-273,,
,AmbientAirTemp,32.59375deg C,--,,2633,24,16,0.03125,-273,,
,EngAirIntakeTemp,215deg C,--,,FF,40,8,1,-40,,
,RoadSurfaceTemp,1774.96875deg C,--,,FFFF,48,16,0.03125,-273,,
151,Receive,394.5585,--,18FFD517,00FFD5,17,--,Extend,Data frm,08,0E 00 36 26 C2 07 E0 F0 ,,
152,Receive,394.5588,--,19FF6817,01FF68,17,--,Extend,Data frm,08,08 0C 00 FF 0E A2 09 68 ,,
153,Receive,394.5594,--,19FFA717,01FFA7,17,--,Extend,Data frm,08,CF FF FF FF FF FF FF FF ,,
154,Receive,394.5602,RESET,1CDEEE17,00DE00,17,EE,Extend,Data frm,08,FF FF FF FF FF FF FF FF ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,TripGroup1,3,Not applicable,,3,0,2,1,0,,
,TripGroup2Proprietary,3,Not applicable,,3,2,2,1,0,,
,ServiceComponentIdentification,255ID,--,,FF,8,8,1,0,,
,EngBuildHoursReset,3,Take no action,,3,16,2,1,0,,
,SteerStraightAheadPosReset,3,Not applicable,,3,18,2,1,0,,
155,Receive,394.5770,TPCM,18ECFF00,00EC00,00,FF,Extend,Data frm,08,20 1C 00 04 FF A9 FF 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ControlByte,32,BAM,,20,0,8,1,0,,
,PGNumber,65251,--,,FEE3,40,24,1,0,,
156,Receive,0.0000,EC1,18FEE300,00FEE3,00,--,Extend,Data frm,35,16 11 A9 40 38 CD E0 1A D2 20 1C E0 E0 29 E0 00 4B FF FF CA 09 00 4B FF FF FF FF FF FF FF FF FF FF FF FF ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,EngSpeedAtIdlePoint1,546.75rpm,--,,1116,0,16,0.125,0,,
,EngPercentTorqueAtIdlePoint1,44%,--,,A9,16,8,1,-125,,
,EngSpeedAtPoint2,1800rpm,--,,3840,24,16,0.125,0,,
,EngPercentTorqueAtPoint2,80%,--,,CD,40,8,1,-125,,
,EngSpeedAtPoint3,860rpm,--,,1AE0,48,16,0.125,0,,
,EngPercentTorqueAtPoint3,85%,--,,D2,64,8,1,-125,,
,EngSpeedAtPoint4,900rpm,--,,1C20,72,16,0.125,0,,
,EngPercentTorqueAtPoint4,99%,--,,E0,88,8,1,-125,,
,EngSpeedAtPoint5,1340rpm,--,,29E0,96,16,0.125,0,,
,EngPercentTorqueAtPoint5,99%,--,,E0,112,8,1,-125,,
,EngSpeedAtHighIdlePoint6,2400rpm,--,,4B00,120,16,0.125,0,,
,EngGain,51.20001556299118%/rpm,--,,FFFF,136,16,0.00078126215858688,0,,
,EngReferenceTorque,2506Nm,--,,9CA,152,16,1,0,,
,EngMxMmentaryOverrideSpeedPoint7,2400rpm,--,,4B00,168,16,0.125,0,,
,EngMaxMomentaryOverrideTimeLimit,25.5s,--,,FF,184,8,0.1,0,,
,EngRqstdSpeedCtrlRangeLowerLimit,2550rpm,--,,FF,192,8,10,0,,
,EngRqstdSpeedCtrlRangeUpperLimit,2550rpm,--,,FF,200,8,10,0,,
,EngRqstdTrqueCtrlRangeLowerLimit,130%,--,,FF,208,8,1,-125,,
,EngRqstdTrqueCtrlRangeUpperLimit,130%,--,,FF,216,8,1,-125,,
,EngExRngRqstdSpdCtrlRngUpprLimit,8191.875rpm,--,,FFFF,224,16,0.125,0,,
,EngMomentOfInertia,65535kg-m^2,--,,FFFF,240,16,1,0,,
,EngDefaultTorqueLimit,65535Nm,--,,FFFF,256,16,1,0,,
,SupportVariableRateTSC1Message,255,--,,FF,272,8,1,0,,
,SupportTSC1CtrlPurposeGroup1,0,--,,0,280,8,1,0,,
,SupportTSC1CtrlPurposeGroup2,0,--,,0,288,8,1,0,,
,SupportTSC1CtrlPurposeGroup3,0,--,,0,296,8,1,0,,
,SupportTSC1CtrlPurposeGroup4,0,--,,0,304,8,1,0,,
157,Receive,389.4646,--,19FFDA1E,01FFDA,1E,--,Extend,Data frm,08,F8 FF FF FF FF FF FF FF ,,
158,Receive,394.5250,--,18FF601E,00FF60,1E,--,Extend,Data frm,08,80 80 92 01 FF FF FF FF ,,
159,Receive,394.5267,--,18FF6003,00FF60,03,--,Extend,Data frm,08,80 80 92 01 FF 1F E2 04 ,,
160,Receive,394.5579,--,18FF6017,00FF60,17,--,Extend,Data frm,08,80 80 92 01 FF FF FF FF ,,
161,Receive,394.5597,--,19FFEA17,01FFEA,17,--,Extend,Data frm,08,FF FF FF FF FF FF FF FF ,,
162,Receive,389.5611,DI,18FE6B27,00FE6B,27,--,Extend,Data frm,08,2A 2A FF FF FF FF FF FF ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,Driver1Identification,42.84per byte,--,,2A,0,8,1.02,0,,
,Driver2Identification,42.84per byte,--,,2A,8,8,1.02,0,,
163,Receive,394.7226,--,19FF37E6,01FF37,E6,--,Extend,Data frm,08,FF FF FF FF FF FF FF FF ,,
164,Receive,394.7327,--,18FF60E6,00FF60,E6,--,Extend,Data frm,08,80 80 92 01 FF FF FF FF ,,
165,Receive,394.7474,--,18FF6000,00FF60,00,--,Extend,Data frm,08,80 80 92 01 FF FF E2 04 ,,
166,Receive,394.7682,--,19FF8347,01FF83,47,--,Extend,Data frm,08,FD 20 03 C3 72 2B F0 0A ,,
167,Receive,0.0000,--,18FFA900,00FFA9,00,--,Extend,Data frm,28,FF 24 31 D0 28 30 D0 39 66 CB 3C 78 CA 59 75 C0 64 6A BC 78 56 B3 8F 2F A6 A0 28 9D ,,
168,Receive,389.8063,WFI,18FEFF00,00FEFF,00,--,Extend,Data frm,08,FF FF FF FF FF FF FF FF ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,WaterInFuelIndicator,3,Not available,,3,0,2,1,0,,
169,Receive,390.0700,--,18FF6027,00FF60,27,--,Extend,Data frm,08,FF FF FF FF FF 1F E2 04 ,,
170,Receive,390.2063,--,19FF8400,01FF84,00,--,Extend,Data frm,08,B7 F2 9C 11 CD 22 00 00 ,,
171,Receive,392.2885,--,18FF430B,00FF43,0B,--,Extend,Data frm,08,02 EF ED FF FF FF FF FF ,,
